Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
144,1.3730,0.4956,1.5828,0.3600
145,1.2968,0.5044,1.5966,0.3800
146,1.3418,0.5044,1.5706,0.4067
147,1.3443,0.5200,1.5495,0.3667
148,1.3251,0.5222,1.5383,0.3733
149,1.3052,0.5356,1.5614,0.3867
150,1.2783,0.5356,1.5606,0.3600
151,1.2804,0.5133,1.6280,0.3400
152,1.2804,0.5356,1.5765,0.4200
153,1.3246,0.5333,1.6085,0.4200
154,1.2556,0.5267,1.6033,0.3933
155,1.3369,0.5333,1.7129,0.3133
156,1.4601,0.4778,1.5672,0.3600
157,1.3026,0.5422,1.5617,0.3867
158,1.2721,0.5600,1.5740,0.3467
159,1.3519,0.5444,1.5682,0.3400
160,1.4548,0.5067,1.6304,0.3467
161,1.5227,0.5000,1.6464,0.3333
162,1.3857,0.4711,1.5618,0.3667
163,1.4059,0.4822,1.5268,0.4000
164,1.3744,0.4822,1.5885,0.3600
165,1.4515,0.4778,1.5689,0.3733
166,1.3684,0.4889,1.5872,0.3133
167,1.3868,0.4556,1.6575,0.3200
168,1.4081,0.4711,1.7040,0.3133
169,1.3492,0.5089,1.6284,0.3467
170,1.4264,0.4756,1.6193,0.3933
171,1.3318,0.5133,1.5887,0.3800
172,1.3709,0.5289,1.5521,0.3733
173,1.2817,0.5600,1.6296,0.3133
174,1.3865,0.5156,1.5935,0.3267
175,1.3215,0.5489,1.6089,0.3600
176,1.4025,0.5422,1.5998,0.3867
177,1.3688,0.5289,1.5823,0.3933
178,1.3735,0.5044,1.5991,0.3800
179,1.4130,0.4911,1.6010,0.3667
180,1.4062,0.5444,1.5339,0.4333
181,1.4000,0.5422,1.5796,0.4200
182,1.2558,0.5556,1.5858,0.3933
183,1.2388,0.5600,1.5812,0.4267
184,1.2643,0.5333,1.6528,0.3733
185,1.2939,0.5956,1.5863,0.3933
186,1.2226,0.5333,1.6137,0.4133
187,1.2259,0.5711,1.6156,0.4333
