Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
144,1.7009,0.3378,1.7923,0.2867
145,1.6517,0.3244,1.8199,0.2267
146,1.5480,0.3156,1.8017,0.2333
147,1.7625,0.3444,1.7870,0.2067
148,1.6285,0.3333,1.8071,0.2333
149,1.6828,0.3733,1.7835,0.2533
150,1.6191,0.3711,1.7496,0.2733
151,1.5239,0.3756,1.7583,0.2867
152,1.5614,0.3978,1.7459,0.2600
153,1.5880,0.3956,1.7326,0.3000
154,1.5711,0.4067,1.7084,0.2867
155,1.6305,0.4044,1.6933,0.2800
156,1.5071,0.4044,1.7087,0.2600
157,1.5667,0.4200,1.6812,0.2867
158,1.5261,0.4244,1.6910,0.3067
159,1.5643,0.4200,1.6717,0.3200
160,1.4607,0.4311,1.6684,0.3267
161,1.4257,0.4111,1.6641,0.3267
162,1.4647,0.4489,1.6829,0.3467
163,1.5936,0.4400,1.6497,0.3333
164,1.4687,0.4244,1.6718,0.2800
165,1.4564,0.4400,1.6887,0.3267
166,1.5095,0.4289,1.6525,0.3067
167,1.4828,0.4444,1.6515,0.3333
168,1.4676,0.4378,1.6321,0.3200
169,1.4798,0.4222,1.6822,0.2933
170,1.5518,0.4556,1.6867,0.3133
171,1.5690,0.4667,1.6611,0.3467
172,1.3672,0.4400,1.6477,0.3333
173,1.4785,0.4689,1.6693,0.3333
174,1.4867,0.4578,1.6697,0.3467
175,1.3984,0.4578,1.6350,0.3733
176,1.6021,0.4378,1.6312,0.3400
177,1.4460,0.4867,1.6643,0.3333
178,1.4588,0.4578,1.6177,0.3733
179,1.4943,0.4422,1.6635,0.3533
180,1.4655,0.4511,1.6973,0.3133
181,1.5560,0.4556,1.6539,0.3467
182,1.4153,0.4378,1.6490,0.3467
183,1.4639,0.4333,1.6567,0.3267
184,1.5836,0.4311,1.6971,0.2733
185,1.4624,0.3733,1.6690,0.3467
186,1.6013,0.3489,1.6607,0.3133
187,1.6540,0.3556,1.6549,0.3533
188,1.5621,0.3711,1.7022,0.3200
189,1.5020,0.3889,1.6543,0.3333
190,1.4984,0.3933,1.6782,0.3133
191,1.5758,0.3867,1.7846,0.2600
192,1.6291,0.3800,1.7501,0.2867
193,1.6186,0.3622,1.7787,0.2667
194,1.5898,0.3733,1.7066,0.2800
195,1.4860,0.3822,1.6462,0.3400
196,1.5853,0.3800,1.6482,0.3133
197,1.4426,0.3956,1.6644,0.2933
198,1.4267,0.4111,1.6959,0.2733
199,1.4681,0.4133,1.7033,0.3267
200,1.5795,0.3978,1.7436,0.2933
