Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
144,0.3599,0.8723,0.4871,0.7660
145,0.3263,0.8511,0.4079,0.7872
146,0.4694,0.8652,0.4339,0.8298
147,0.2636,0.8652,0.4299,0.8298
148,0.2975,0.8582,0.4200,0.7660
149,0.2957,0.8652,0.4132,0.7660
150,0.4094,0.8652,0.4316,0.8085
151,0.3276,0.8936,0.4717,0.8085
152,0.3715,0.8652,0.5377,0.7021
153,0.3493,0.8582,0.5693,0.7021
154,0.4494,0.8369,0.5587,0.7021
155,0.3120,0.8582,0.5487,0.7021
156,0.3230,0.8652,0.4840,0.8085
157,0.2980,0.8794,0.4623,0.8723
158,0.2986,0.8652,0.4241,0.8511
159,0.3633,0.8723,0.4179,0.8511
160,0.2877,0.8794,0.3916,0.8298
161,0.2991,0.8652,0.3363,0.7872
162,0.2663,0.8794,0.3520,0.8085
163,0.3320,0.8652,0.4187,0.8511
164,0.3172,0.8582,0.4574,0.8511
165,0.3842,0.8652,0.4533,0.8085
166,0.2575,0.8723,0.4063,0.8511
167,0.3119,0.9007,0.3781,0.8298
168,0.3126,0.8582,0.3411,0.8511
169,0.3228,0.8794,0.3186,0.8298
170,0.2761,0.8511,0.3163,0.8085
171,0.3001,0.8723,0.3605,0.7872
172,0.3466,0.8511,0.3619,0.8511
173,0.2130,0.9007,0.3230,0.8085
174,0.2920,0.8794,0.3383,0.8085
175,0.3267,0.8723,0.4039,0.7872
176,0.3104,0.8794,0.3951,0.8298
177,0.2557,0.9007,0.4074,0.8298
178,0.2675,0.8723,0.3182,0.8936
179,0.4468,0.8865,0.3235,0.8511
180,0.4279,0.8652,0.3069,0.8511
181,0.3343,0.8936,0.3101,0.8936
182,0.2486,0.9007,0.3966,0.8298
183,0.3418,0.9007,0.4386,0.7872
184,0.4036,0.8794,0.3994,0.8085
185,0.3837,0.8652,0.4095,0.7872
186,0.2568,0.8794,0.4030,0.8085
187,0.3843,0.8440,0.4049,0.7447
188,0.3781,0.8440,0.3839,0.8085
189,0.4747,0.8298,0.3801,0.8723
190,0.3494,0.8582,0.4155,0.8298
191,0.3401,0.8582,0.4390,0.7872
192,0.2964,0.8723,0.4928,0.7234
193,0.4597,0.8014,0.4041,0.8085
194,0.2977,0.8440,0.2955,0.8511
195,0.2989,0.8511,0.2882,0.8723
196,0.4205,0.8652,0.2671,0.8723
197,0.3337,0.8582,0.2732,0.8723
198,0.3182,0.8652,0.2801,0.8723
199,0.2930,0.8582,0.2756,0.8723
200,0.2700,0.8865,0.2861,0.8511
