Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
144,0.3200,0.8511,0.3581,0.8936
145,0.3819,0.8723,0.3518,0.9149
146,0.3686,0.8440,0.3504,0.8936
147,0.3173,0.8085,0.2760,0.9362
148,0.3446,0.8369,0.2841,0.8936
149,0.3825,0.8227,0.2828,0.9149
150,0.3116,0.8298,0.2590,0.9362
151,0.4259,0.8369,0.3308,0.8936
152,0.3651,0.8440,0.3580,0.8723
153,0.3694,0.8227,0.4413,0.7234
154,0.3165,0.8369,0.3994,0.7660
155,0.4357,0.7730,0.3732,0.8298
156,0.3931,0.8511,0.3908,0.8298
157,0.3348,0.8440,0.3598,0.8298
158,0.3135,0.8582,0.3292,0.9149
159,0.4330,0.8652,0.3546,0.8723
160,0.3457,0.8440,0.3415,0.8298
161,0.3434,0.8794,0.3337,0.9362
162,0.3454,0.8298,0.3350,0.8723
163,0.3220,0.8440,0.3308,0.8511
164,0.4055,0.8156,0.3244,0.8936
165,0.3645,0.8723,0.3354,0.8511
166,0.4793,0.8652,0.3532,0.8298
167,0.2609,0.8865,0.3556,0.8723
168,0.4717,0.8298,0.3329,0.9362
169,0.3468,0.8369,0.3146,0.9149
170,0.3801,0.8298,0.3332,0.8723
171,0.2822,0.8865,0.3287,0.8723
172,0.3191,0.8369,0.3439,0.8298
173,0.3448,0.8227,0.3955,0.8298
174,0.3570,0.8369,0.3654,0.8511
175,0.4067,0.8369,0.3636,0.8511
176,0.3607,0.8369,0.3528,0.8936
177,0.3840,0.8369,0.4134,0.8298
178,0.3511,0.8156,0.4079,0.8298
179,0.3082,0.8440,0.3971,0.8511
180,0.3950,0.8511,0.4008,0.8085
181,0.3439,0.8511,0.4433,0.8298
182,0.3143,0.8652,0.3555,0.8085
183,0.3044,0.8723,0.3759,0.8511
184,0.2940,0.8298,0.3478,0.8723
185,0.3548,0.8582,0.3070,0.8298
186,0.4037,0.8440,0.3310,0.8298
187,0.3201,0.8511,0.3810,0.8298
188,0.3216,0.8440,0.3516,0.9149
189,0.2813,0.8582,0.3675,0.8511
190,0.3655,0.8156,0.3667,0.8298
191,0.3789,0.8369,0.3543,0.8723
192,0.3763,0.8511,0.3765,0.8723
193,0.3683,0.8369,0.3834,0.8511
194,0.3157,0.8511,0.3757,0.8298
195,0.3853,0.8440,0.3534,0.8511
196,0.3328,0.8511,0.3639,0.8511
197,0.3765,0.8652,0.3487,0.8936
198,0.3290,0.8652,0.3416,0.8936
199,0.3080,0.8582,0.3651,0.8936
200,0.3689,0.8511,0.3945,0.8298
201,0.3468,0.8582,0.3777,0.8511
202,0.3721,0.8582,0.3847,0.8511
203,0.4352,0.8582,0.3568,0.8936
204,0.3495,0.8582,0.3664,0.8511
205,0.2991,0.8511,0.3335,0.9362
