Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
144,0.2788,0.8511,0.3311,0.8723
145,0.2501,0.8865,0.3098,0.8936
146,0.2749,0.8794,0.3167,0.8936
147,0.2814,0.8794,0.3396,0.8723
148,0.2889,0.8652,0.3579,0.8511
149,0.2881,0.8652,0.3020,0.9149
150,0.3068,0.8511,0.4629,0.8298
151,0.3367,0.7943,0.3479,0.9149
152,0.3291,0.8298,0.5391,0.8298
153,0.3720,0.8156,0.3365,0.9149
154,0.2829,0.8582,0.3942,0.8298
155,0.3168,0.8582,0.3312,0.9149
156,0.3105,0.8511,0.3749,0.8085
157,0.2996,0.8582,0.3113,0.8936
158,0.2746,0.8794,0.3122,0.8936
159,0.3131,0.8369,0.3184,0.8936
160,0.3190,0.8652,0.3135,0.8936
161,0.2602,0.8723,0.3329,0.8723
162,0.2791,0.8723,0.3037,0.9149
163,0.3309,0.8440,0.3464,0.8511
164,0.3226,0.8298,0.3097,0.8936
165,0.2713,0.8794,0.3218,0.8936
166,0.2828,0.8936,0.3243,0.8936
167,0.2578,0.8582,0.3246,0.8936
168,0.2472,0.9007,0.3148,0.9149
169,0.2493,0.8794,0.3171,0.8936
170,0.2352,0.8936,0.3333,0.8723
171,0.2909,0.8794,0.3120,0.8936
172,0.2399,0.8865,0.3375,0.8723
173,0.2684,0.8723,0.3231,0.8936
174,0.2508,0.8582,0.3156,0.9149
175,0.2554,0.8936,0.3680,0.8511
176,0.2800,0.8582,0.3181,0.9149
177,0.2679,0.8723,0.3848,0.8723
178,0.3189,0.8511,0.3196,0.9149
179,0.3361,0.8652,0.3622,0.8723
180,0.4012,0.8369,0.3127,0.9149
181,0.4245,0.8227,0.4665,0.8085
182,0.4415,0.7801,0.3133,0.9149
183,0.3691,0.8511,0.3266,0.8723
184,0.3449,0.8440,0.3822,0.8511
185,0.2875,0.8652,0.3248,0.9149
186,0.3142,0.8652,0.3644,0.8723
187,0.2890,0.8511,0.2984,0.9149
188,0.2529,0.8723,0.3634,0.8723
189,0.2739,0.8582,0.2959,0.8936
190,0.2804,0.8369,0.3020,0.8936
191,0.2483,0.8865,0.3580,0.8723
192,0.2463,0.8794,0.3102,0.9149
193,0.2790,0.8865,0.3395,0.8723
194,0.2526,0.8652,0.3118,0.8936
195,0.2471,0.8723,0.3235,0.8936
196,0.2567,0.9007,0.3105,0.9149
197,0.2511,0.9007,0.3211,0.8723
198,0.2394,0.8723,0.3404,0.8723
199,0.2384,0.8865,0.3247,0.8723
200,0.2404,0.8794,0.3221,0.8936
201,0.2494,0.8794,0.3129,0.9362
202,0.3179,0.8582,0.3620,0.8511
203,0.3389,0.8298,0.3411,0.8936
204,0.2358,0.8936,0.3086,0.9149
205,0.2607,0.8794,0.3359,0.9149
206,0.2245,0.8865,0.3177,0.8936
207,0.2870,0.8582,0.3224,0.8936
208,0.2964,0.8652,0.3223,0.8936
209,0.3334,0.8227,0.3387,0.8723
210,0.3284,0.8369,0.3122,0.9149
211,0.2475,0.8794,0.3796,0.8511
212,0.2901,0.8936,0.3148,0.9149
213,0.2621,0.8865,0.3500,0.8936
214,0.2785,0.8723,0.3106,0.9149
215,0.3326,0.8723,0.3109,0.9149
216,0.2246,0.8723,0.3818,0.8298
217,0.2761,0.8865,0.3077,0.9149
218,0.2317,0.8794,0.3340,0.8723
219,0.2390,0.8723,0.3167,0.8936
220,0.2555,0.8652,0.3125,0.9149
221,0.2723,0.8652,0.3507,0.8936
222,0.2243,0.9220,0.3230,0.9149
223,0.2863,0.8723,0.3595,0.8936
224,0.2448,0.8865,0.3087,0.9362
225,0.2493,0.8794,0.3111,0.9574
226,0.2478,0.8723,0.3275,0.8936
227,0.2189,0.9007,0.3147,0.9149
228,0.2379,0.8794,0.3450,0.8936
229,0.2400,0.8865,0.3075,0.9149
230,0.2318,0.8865,0.3059,0.9574
231,0.2306,0.8936,0.3251,0.8936
232,0.2308,0.8794,0.3355,0.8936
233,0.2304,0.9007,0.3246,0.8936
234,0.2369,0.9078,0.3291,0.8936
235,0.2303,0.8652,0.3241,0.8936
236,0.2186,0.8865,0.3313,0.8936
237,0.2388,0.9078,0.3209,0.9149
238,0.2200,0.8865,0.3251,0.8936
239,0.2395,0.8794,0.3427,0.8936
240,0.2276,0.8794,0.3223,0.9149
241,0.2403,0.8865,0.3134,0.9574
242,0.2218,0.9149,0.3496,0.8936
243,0.2003,0.8865,0.3270,0.9149
244,0.2498,0.8652,0.3540,0.8723
245,0.2035,0.8865,0.3080,0.9362
246,0.2408,0.8936,0.3207,0.9149
247,0.2187,0.8936,0.3156,0.9362
248,0.2150,0.8794,0.3188,0.9149
249,0.2472,0.9149,0.3085,0.9362
250,0.2166,0.9149,0.3488,0.8723
251,0.2117,0.8723,0.3260,0.8936
252,0.2384,0.8936,0.3101,0.9362
253,0.2152,0.9078,0.3204,0.8936
254,0.2206,0.9078,0.3147,0.9362
255,0.2210,0.9007,0.3406,0.8936
256,0.2058,0.9007,0.3082,0.9149
257,0.2236,0.9007,0.3379,0.8936
258,0.2261,0.8865,0.3055,0.9362
259,0.2131,0.9007,0.3232,0.8936
260,0.1915,0.8936,0.3016,0.9362
261,0.2225,0.9007,0.2996,0.9574
262,0.2126,0.9007,0.3454,0.8936
263,0.2308,0.8794,0.3125,0.9362
264,0.2303,0.8794,0.3184,0.9149
265,0.2113,0.9007,0.3269,0.9149
266,0.2071,0.8794,0.3223,0.9362
267,0.2313,0.8794,0.3455,0.9149
268,0.2530,0.8865,0.3070,0.9362
269,0.2468,0.8865,0.3536,0.8723
270,0.2382,0.8794,0.2896,0.9574
271,0.2231,0.8865,0.3107,0.9362
272,0.2093,0.9078,0.3021,0.9362
273,0.2382,0.8936,0.3345,0.8936
274,0.1947,0.8936,0.3130,0.8936
275,0.1911,0.8936,0.3099,0.9149
276,0.2092,0.9007,0.3084,0.9574
277,0.2100,0.9078,0.3113,0.9362
278,0.2164,0.8865,0.3847,0.8511
279,0.2170,0.8865,0.3212,0.8936
280,0.2116,0.8865,0.3068,0.9574
281,0.1815,0.9149,0.3235,0.8936
282,0.2056,0.8936,0.3223,0.9149
283,0.2023,0.9007,0.3074,0.9574
284,0.2365,0.8794,0.3117,0.9574
285,0.2029,0.8936,0.3458,0.8936
286,0.2056,0.8794,0.3423,0.8936
287,0.2077,0.8723,0.3080,0.9362
288,0.2091,0.9149,0.3257,0.9149
289,0.2020,0.8936,0.3063,0.9574
290,0.2042,0.9078,0.3492,0.8936
291,0.2007,0.8936,0.3262,0.9149
292,0.2443,0.8723,0.3248,0.9149
293,0.2075,0.8865,0.3176,0.9149
294,0.1857,0.8936,0.3167,0.9149
295,0.2078,0.9078,0.3502,0.8936
296,0.1917,0.8652,0.3178,0.9362
297,0.1749,0.9007,0.3355,0.9149
298,0.2047,0.9007,0.3496,0.8936
299,0.2145,0.8865,0.3190,0.9362
300,0.2008,0.8865,0.3337,0.8936
301,0.1943,0.9007,0.3271,0.8936
302,0.1902,0.8865,0.3172,0.9149
303,0.1905,0.9007,0.3052,0.9574
304,0.1852,0.8936,0.3408,0.9149
305,0.2040,0.8865,0.3194,0.9362
306,0.1895,0.8936,0.3200,0.9362
307,0.2085,0.9078,0.3263,0.9362
308,0.2083,0.9007,0.3151,0.9362
309,0.2059,0.9007,0.3663,0.8723
310,0.2133,0.8865,0.2957,0.9574
311,0.2110,0.9149,0.3272,0.9149
312,0.1957,0.9007,0.3170,0.9362
313,0.2171,0.8723,0.3615,0.8723
314,0.2126,0.9149,0.2977,0.9574
315,0.2395,0.8723,0.3072,0.9362
316,0.2611,0.8652,0.3788,0.8511
317,0.2066,0.9007,0.3098,0.9574
318,0.2010,0.9078,0.3378,0.9149
319,0.1943,0.8794,0.3166,0.9362
320,0.1962,0.9007,0.3358,0.9149
321,0.2159,0.8723,0.3105,0.9362
322,0.1774,0.9149,0.3434,0.8936
323,0.1725,0.9007,0.3137,0.9362
324,0.1825,0.9149,0.3205,0.9362
325,0.1949,0.9007,0.3261,0.9362
326,0.2052,0.9007,0.3185,0.9574
327,0.2212,0.9007,0.3674,0.8936
328,0.1933,0.8794,0.3013,0.9574
329,0.1961,0.8936,0.3461,0.8936
330,0.2503,0.8794,0.3039,0.9574
331,0.1782,0.9078,0.3361,0.9149
332,0.2237,0.8794,0.3138,0.9362
333,0.1695,0.9078,0.3417,0.8936
334,0.1845,0.8865,0.3383,0.9149
335,0.2173,0.9007,0.3276,0.9149
336,0.1755,0.9078,0.3538,0.8723
337,0.2221,0.9007,0.3147,0.9362
338,0.2240,0.9078,0.3618,0.8511
339,0.2275,0.8652,0.3028,0.9574
340,0.1735,0.9078,0.3290,0.9149
341,0.1771,0.8936,0.3429,0.9149
342,0.1788,0.9149,0.3270,0.9574
343,0.2077,0.9078,0.3236,0.9574
344,0.2025,0.9078,0.3445,0.9149
345,0.1663,0.9007,0.3377,0.9362
346,0.1990,0.9149,0.3541,0.8936
347,0.1723,0.9078,0.3245,0.9362
348,0.1811,0.9078,0.3651,0.8936
349,0.2056,0.8936,0.3432,0.9149
350,0.1932,0.9078,0.3249,0.9362
351,0.1951,0.9007,0.3333,0.9362
352,0.2399,0.8936,0.3089,0.9574
353,0.1776,0.9078,0.3166,0.9362
