Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
144,0.6128,0.7182,0.6126,0.6667
145,0.6078,0.6847,0.6104,0.7240
146,0.5946,0.7170,0.6109,0.7097
147,0.5726,0.7206,0.6502,0.6882
148,0.6035,0.7182,0.8178,0.7097
149,0.6525,0.6871,0.6186,0.7384
150,0.6154,0.7266,0.6173,0.6989
151,0.6215,0.7254,0.6172,0.7097
152,0.6070,0.7014,0.6194,0.7168
153,0.5960,0.6978,0.6178,0.6918
154,0.5918,0.7122,0.6190,0.7097
155,0.5877,0.7038,0.6178,0.6846
156,0.6019,0.7134,0.6365,0.6631
157,0.5836,0.6954,0.6164,0.7025
158,0.6071,0.7098,0.6227,0.6989
159,0.5990,0.7266,0.6186,0.7133
160,0.5790,0.7062,0.6297,0.7419
161,0.5970,0.7158,0.6450,0.6201
162,0.6027,0.7014,0.6380,0.7168
163,0.5871,0.7062,0.6310,0.7025
164,0.5903,0.7218,0.6448,0.7240
165,0.5953,0.7110,0.6406,0.7025
166,0.5892,0.7182,0.6793,0.7204
167,0.5915,0.7242,0.6658,0.6918
168,0.6121,0.7050,0.6237,0.7240
169,0.5789,0.7206,0.6083,0.6953
170,0.5831,0.7158,0.6263,0.6738
171,0.5857,0.7026,0.6245,0.6703
172,0.5977,0.7194,0.6307,0.7097
173,0.6020,0.7266,0.6278,0.7204
174,0.5987,0.7206,0.6372,0.7061
175,0.5797,0.7314,0.6528,0.7312
176,0.5861,0.7122,0.6544,0.7133
177,0.5958,0.7254,0.6677,0.6272
178,0.6002,0.6811,0.7111,0.7168
179,0.5990,0.7050,0.7036,0.6452
180,0.5895,0.7134,0.7512,0.7276
181,0.6035,0.7122,0.6781,0.7204
182,0.5862,0.7110,0.6378,0.7204
183,0.5887,0.7158,0.7155,0.6882
184,0.5723,0.7218,0.8381,0.7312
185,0.5845,0.7230,0.7078,0.6380
186,0.5760,0.7230,0.7985,0.7240
187,0.5908,0.7158,0.6183,0.7168
188,0.5740,0.7278,0.6380,0.7168
189,0.6058,0.7038,0.6262,0.6846
190,0.6086,0.7146,0.6163,0.6882
191,0.6076,0.7086,0.6154,0.6667
192,0.6017,0.7122,0.6369,0.6631
193,0.5991,0.7122,0.6298,0.6308
194,0.6209,0.7110,0.6112,0.7312
195,0.5845,0.7038,0.6127,0.7348
196,0.5840,0.7158,0.6442,0.7133
197,0.5789,0.7194,0.6770,0.7348
198,0.5785,0.7242,0.6700,0.6595
199,0.5746,0.7158,0.7656,0.7097
200,0.5981,0.7218,0.6657,0.6989
201,0.5729,0.7194,0.7082,0.7097
202,0.5927,0.7110,0.7477,0.6953
203,0.5817,0.7170,0.7125,0.6882
204,0.5838,0.7134,0.8968,0.6953
205,0.5880,0.7134,0.6290,0.6595
206,0.6099,0.7122,0.6057,0.7025
207,0.6027,0.7026,0.6087,0.7061
208,0.5896,0.7206,0.6172,0.6738
209,0.5997,0.6966,0.6217,0.7276
210,0.5944,0.7086,0.6180,0.6989
211,0.5968,0.7146,0.6168,0.7312
212,0.6091,0.7242,0.6109,0.7061
213,0.5816,0.7122,0.6048,0.7276
214,0.5777,0.7218,0.6086,0.7204
215,0.5862,0.7098,0.6063,0.7204
216,0.5799,0.7218,0.6059,0.7133
217,0.5810,0.7206,0.6187,0.6559
218,0.5846,0.7170,0.6216,0.6201
219,0.5879,0.7194,0.6200,0.6953
220,0.5923,0.7002,0.6181,0.7312
221,0.6006,0.7302,0.6176,0.6595
222,0.6029,0.7206,0.5995,0.6989
223,0.5757,0.7278,0.6190,0.7276
224,0.6047,0.7326,0.6048,0.7204
225,0.5795,0.7230,0.6167,0.7168
226,0.5908,0.7266,0.6700,0.6487
227,0.5858,0.7218,0.6211,0.7061
228,0.5829,0.7206,0.6285,0.6487
229,0.5910,0.7290,0.6171,0.7384
230,0.6035,0.7218,0.6057,0.7025
231,0.5847,0.7062,0.6060,0.7204
232,0.5913,0.7194,0.6121,0.6595
233,0.5721,0.7278,0.6168,0.7240
234,0.5827,0.7206,0.6129,0.7025
235,0.5586,0.7194,0.6207,0.7061
236,0.5727,0.7278,0.6158,0.7384
237,0.5956,0.7206,0.6288,0.7204
238,0.6257,0.7134,0.6498,0.7168
239,0.6082,0.7002,0.6111,0.7384
240,0.5924,0.7302,0.6191,0.6882
241,0.5817,0.7374,0.6371,0.7204
242,0.5911,0.7158,0.6156,0.7168
243,0.5956,0.7170,0.6055,0.7097
244,0.5850,0.7326,0.6119,0.7025
245,0.5762,0.7326,0.6456,0.7097
246,0.5658,0.7314,0.6333,0.7061
247,0.5656,0.7350,0.6443,0.7168
248,0.5775,0.7194,0.6398,0.7133
249,0.5911,0.7194,0.6610,0.7133
250,0.5856,0.7170,0.6599,0.7276
251,0.5819,0.7146,0.6380,0.7276
252,0.5893,0.7134,0.6637,0.6774
253,0.6014,0.7146,0.6315,0.7384
254,0.5771,0.7242,0.6489,0.6774
255,0.5830,0.7170,0.6640,0.6882
256,0.5824,0.7098,0.6752,0.7133
257,0.5656,0.7182,0.6918,0.7312
258,0.6050,0.7146,0.6393,0.6595
259,0.5759,0.7182,0.6475,0.7168
260,0.5806,0.7182,0.6605,0.7312
261,0.5808,0.7158,0.6706,0.7168
262,0.5640,0.7326,0.7014,0.7276
263,0.5912,0.7062,0.6983,0.6667
264,0.6038,0.7122,0.6646,0.6989
265,0.5632,0.7158,0.6964,0.7061
266,0.5834,0.7194,0.6844,0.7061
267,0.5620,0.7170,0.7485,0.7097
268,0.6012,0.7014,0.6768,0.6918
269,0.5809,0.7086,0.6711,0.6631
270,0.5939,0.7086,0.6867,0.6989
271,0.5811,0.7050,0.7419,0.7025
272,0.5766,0.7110,0.6879,0.7204
273,0.5725,0.7206,0.7091,0.6738
274,0.5676,0.7158,0.7789,0.7276
275,0.5899,0.7194,0.6770,0.6989
276,0.5677,0.7170,0.6800,0.7312
277,0.5786,0.7122,0.6248,0.7061
278,0.5685,0.7266,0.6413,0.6882
279,0.5778,0.7230,0.6419,0.7204
280,0.5753,0.7254,0.6300,0.7168
281,0.5886,0.7194,0.6287,0.7025
282,0.5976,0.7158,0.6157,0.6953
283,0.5944,0.7074,0.6227,0.6953
284,0.5858,0.7314,0.6350,0.6989
285,0.5956,0.7218,0.7281,0.7097
286,0.5909,0.7026,0.6628,0.7276
287,0.5899,0.7134,0.6885,0.7204
288,0.5782,0.7170,0.7147,0.7276
289,0.5696,0.7218,0.7087,0.7384
290,0.5862,0.7278,0.6733,0.6846
291,0.6043,0.7074,0.6139,0.7061
292,0.5815,0.7110,0.6639,0.7133
293,0.5810,0.7182,0.6147,0.7240
294,0.6190,0.6966,0.6248,0.7025
295,0.5762,0.7158,0.6310,0.7276
296,0.5672,0.7218,0.6422,0.7025
297,0.5693,0.7170,0.6513,0.6918
298,0.5683,0.7146,0.6658,0.7204
299,0.5741,0.7086,0.6988,0.7204
300,0.6302,0.7110,0.6678,0.6738
301,0.5913,0.7218,0.7408,0.6882
302,0.5895,0.7350,0.6276,0.7312
303,0.5985,0.6978,0.6755,0.6631
304,0.6127,0.7182,0.6732,0.7133
305,0.6246,0.6823,0.8141,0.7204
306,0.6203,0.7038,0.6136,0.7061
307,0.5837,0.7074,0.6022,0.7061
308,0.5889,0.7014,0.6289,0.6774
309,0.5997,0.7194,0.6184,0.6953
310,0.5842,0.7194,0.6500,0.6810
311,0.5937,0.6990,0.6118,0.6595
312,0.6172,0.7086,0.6100,0.6882
313,0.6037,0.7206,0.6225,0.6380
314,0.5952,0.7170,0.6071,0.7348
315,0.5905,0.7170,0.6034,0.7133
316,0.5732,0.7134,0.6260,0.6738
317,0.5855,0.7122,0.6170,0.6918
318,0.5785,0.7194,0.6671,0.7097
319,0.5908,0.7074,0.6629,0.7240
320,0.5984,0.7098,0.6320,0.6953
321,0.5802,0.7278,0.6696,0.7133
322,0.5704,0.7194,0.6744,0.7061
323,0.5667,0.7122,0.7523,0.7097
324,0.5801,0.7098,0.6439,0.7061
325,0.5914,0.7170,0.6096,0.7312
326,0.5810,0.7158,0.6381,0.6882
327,0.6031,0.7218,0.6044,0.7025
328,0.6004,0.6918,0.6143,0.6703
329,0.6148,0.7014,0.6209,0.6631
330,0.6017,0.6990,0.6291,0.6703
331,0.5919,0.6942,0.6256,0.6882
332,0.5807,0.7002,0.6106,0.7097
333,0.6108,0.6906,0.6084,0.6918
334,0.5982,0.7026,0.6211,0.6738
335,0.5922,0.6859,0.6293,0.6738
336,0.5872,0.7098,0.6211,0.6631
337,0.5811,0.7050,0.6159,0.6738
338,0.6013,0.7002,0.6076,0.6882
339,0.5840,0.7098,0.6107,0.7097
340,0.5959,0.7122,0.6047,0.7061
341,0.6108,0.6978,0.6146,0.7097
342,0.5826,0.7134,0.6073,0.7061
343,0.5807,0.7074,0.6151,0.6882
344,0.5754,0.7050,0.6400,0.6989
345,0.5919,0.7086,0.6354,0.7133
346,0.5778,0.7026,0.6171,0.7168
347,0.5722,0.7014,0.6076,0.6953
348,0.5798,0.7062,0.6272,0.7204
349,0.6067,0.7182,0.6296,0.6882
350,0.5783,0.7182,0.6390,0.7097
351,0.5815,0.7146,0.6327,0.6738
352,0.6145,0.6954,0.6137,0.7240
353,0.5909,0.7110,0.5967,0.6953
354,0.5796,0.7254,0.6056,0.6738
355,0.6303,0.7182,0.6243,0.7025
356,0.5876,0.7110,0.6262,0.6774
357,0.5755,0.7122,0.6769,0.6846
358,0.5782,0.7182,0.6848,0.7276
359,0.6075,0.7086,0.6483,0.6595
360,0.5791,0.7230,0.6785,0.6308
361,0.5938,0.6978,0.6960,0.7025
362,0.5953,0.7206,0.6906,0.6595
363,0.5681,0.7218,0.7439,0.7133
364,0.5710,0.7062,0.8279,0.6953
365,0.5716,0.7242,0.7007,0.6846
366,0.5720,0.7230,0.7277,0.6738
367,0.6000,0.7014,0.6729,0.7240
368,0.5994,0.7038,0.6419,0.6631
369,0.6063,0.7182,0.6667,0.6882
370,0.5988,0.7146,0.6775,0.6918
371,0.5885,0.7098,0.7454,0.7097
372,0.5979,0.7218,0.6738,0.6953
373,0.5880,0.7086,0.6901,0.6989
374,0.5920,0.7122,0.7199,0.7097
375,0.5890,0.7062,0.6760,0.6523
376,0.5660,0.7206,0.6400,0.6846
377,0.5786,0.7122,0.6474,0.6810
378,0.5707,0.7098,0.6298,0.7061
379,0.5835,0.7110,0.6165,0.7025
380,0.5827,0.7134,0.6937,0.6846
381,0.5822,0.7194,0.6527,0.6738
382,0.5796,0.7146,0.7494,0.7168
383,0.5762,0.7002,0.6713,0.6667
384,0.5555,0.7302,0.7336,0.7097
385,0.5608,0.7362,0.8249,0.6523
386,0.5535,0.7290,0.8462,0.6559
387,0.5661,0.7182,0.8375,0.6918
388,0.5686,0.7230,0.8814,0.7133
389,0.5663,0.7242,0.8932,0.6953
390,0.5928,0.7134,0.8373,0.7204
391,0.5888,0.7098,0.8100,0.7061
392,0.5715,0.7254,0.8670,0.7348
393,0.5649,0.7206,0.8785,0.7384
394,0.5462,0.7266,0.9314,0.6882
395,0.5555,0.7290,0.9874,0.6810
396,0.5575,0.7158,0.8741,0.6774
397,0.5584,0.7266,0.9857,0.6918
398,0.5656,0.7266,1.0007,0.7097
399,0.5580,0.7350,0.9166,0.6738
400,0.5594,0.7290,0.8958,0.6989
401,0.5514,0.7326,1.0719,0.6882
402,0.5515,0.7290,1.0910,0.6953
403,0.5752,0.7218,1.0612,0.6953
404,0.5688,0.7182,0.8280,0.7312
405,0.5438,0.7266,1.0640,0.6523
406,0.5522,0.7302,1.3001,0.6918
407,0.5671,0.7278,1.6229,0.6953
408,0.5628,0.7146,1.2960,0.6523
409,0.6300,0.7122,1.3006,0.6559
410,0.5863,0.6703,1.0731,0.7061
411,0.5656,0.7206,0.7438,0.6846
412,0.5804,0.7338,0.7465,0.6703
413,0.5495,0.7290,0.7458,0.7240
414,0.5802,0.7194,0.7871,0.7312
415,0.5710,0.7362,0.7602,0.6989
416,0.5864,0.7350,0.7333,0.6918
417,0.5813,0.7134,0.8293,0.7168
418,0.5911,0.7146,0.8513,0.6774
419,0.5806,0.7302,0.8943,0.6559
420,0.5657,0.7158,0.8126,0.7061
421,0.5719,0.7254,0.9457,0.6882
422,0.5782,0.7314,0.7342,0.6953
423,0.5623,0.7254,0.8819,0.7097
