Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
144,0.3516,0.8511,0.3113,0.9362
145,0.3773,0.8511,0.3292,0.9149
146,0.3410,0.7943,0.3662,0.8723
147,0.3493,0.8440,0.3511,0.8936
148,0.3409,0.8440,0.3439,0.8936
149,0.4373,0.8369,0.3591,0.8511
150,0.3806,0.8582,0.3218,0.8723
151,0.4942,0.8369,0.3790,0.8298
152,0.3065,0.8440,0.3593,0.8298
153,0.3904,0.8440,0.4174,0.8085
154,0.3616,0.8440,0.3936,0.8298
155,0.3963,0.8511,0.3858,0.8511
156,0.3680,0.8369,0.3989,0.8085
157,0.4059,0.8582,0.3821,0.7872
158,0.3751,0.8298,0.3803,0.8085
159,0.3676,0.8582,0.4169,0.7872
160,0.3655,0.8369,0.3927,0.7872
161,0.3751,0.8582,0.3526,0.8085
162,0.3590,0.8227,0.3249,0.8723
163,0.4421,0.8298,0.3460,0.8298
164,0.3709,0.8298,0.3257,0.8298
165,0.3463,0.8511,0.3157,0.8723
166,0.3351,0.8440,0.2998,0.8936
167,0.3944,0.8156,0.3195,0.8723
168,0.3660,0.8369,0.3586,0.7872
169,0.3802,0.8440,0.3807,0.7872
170,0.3958,0.8440,0.3905,0.7447
171,0.3857,0.8369,0.3167,0.7872
172,0.3531,0.8156,0.3413,0.8085
173,0.3389,0.8227,0.3233,0.8511
174,0.3232,0.7943,0.3537,0.7872
175,0.3136,0.8369,0.3095,0.8298
176,0.3421,0.8582,0.3373,0.8511
177,0.3638,0.8582,0.3617,0.7872
178,0.3556,0.8085,0.3575,0.8085
179,0.3358,0.8511,0.3284,0.8511
180,0.4267,0.8298,0.3332,0.8298
181,0.3585,0.8440,0.3442,0.8298
182,0.4595,0.8511,0.3118,0.8511
183,0.3224,0.8369,0.3131,0.8723
184,0.4508,0.8440,0.3466,0.8298
185,0.4844,0.8369,0.3287,0.8511
186,0.3608,0.8369,0.3787,0.8298
187,0.3355,0.8652,0.3832,0.8085
188,0.3323,0.8794,0.4084,0.7872
189,0.3735,0.8652,0.4335,0.7872
190,0.4077,0.8511,0.3839,0.8085
191,0.3608,0.8369,0.3848,0.7660
192,0.4187,0.8369,0.4228,0.7872
193,0.3642,0.8298,0.3672,0.8298
194,0.4050,0.8440,0.3263,0.8511
195,0.3430,0.8511,0.3011,0.8936
196,0.4722,0.8440,0.3636,0.8723
197,0.5044,0.8298,0.3810,0.8511
198,0.3749,0.8582,0.3552,0.8511
199,0.3257,0.8794,0.3244,0.8723
200,0.5566,0.8440,0.2962,0.8723
201,0.3382,0.8511,0.2828,0.9574
202,0.3699,0.8085,0.3009,0.8723
203,0.3092,0.8440,0.3355,0.8511
204,0.3997,0.8369,0.3366,0.8936
205,0.3781,0.8227,0.3227,0.8723
206,0.3923,0.8511,0.2984,0.8936
207,0.3653,0.8440,0.3159,0.8723
208,0.2958,0.8582,0.3535,0.8723
209,0.3329,0.8369,0.4029,0.8085
210,0.3064,0.8652,0.3981,0.7872
211,0.3647,0.8582,0.3281,0.8723
212,0.4078,0.8227,0.3308,0.8723
213,0.3237,0.8582,0.2752,0.9149
214,0.4124,0.8085,0.3116,0.8936
215,0.3676,0.8298,0.3325,0.8723
216,0.3337,0.8369,0.3007,0.9149
217,0.3222,0.8582,0.3355,0.8511
218,0.3695,0.8440,0.3488,0.8723
219,0.3567,0.8865,0.3200,0.8936
220,0.3422,0.9007,0.3138,0.8723
221,0.3455,0.8794,0.3130,0.8511
222,0.3851,0.8440,0.2718,0.9149
223,0.3565,0.8298,0.2842,0.9149
224,0.3459,0.8369,0.3267,0.8723
225,0.4132,0.8440,0.3839,0.8085
226,0.3985,0.8298,0.3594,0.8085
227,0.4600,0.8085,0.4090,0.8298
228,0.3185,0.8723,0.3314,0.8298
229,0.3915,0.8582,0.3688,0.8298
230,0.4415,0.8723,0.3341,0.8723
231,0.3722,0.8369,0.2961,0.9362
232,0.3720,0.8582,0.3042,0.8936
233,0.3208,0.8298,0.3080,0.8936
234,0.3346,0.8794,0.3104,0.8936
235,0.3516,0.8369,0.3043,0.8723
236,0.3374,0.8440,0.3304,0.8723
237,0.3767,0.8582,0.3430,0.8511
238,0.3520,0.8511,0.2823,0.9574
239,0.3473,0.8511,0.3175,0.8723
240,0.3264,0.8440,0.3033,0.9574
241,0.3431,0.8723,0.3053,0.9362
242,0.3342,0.8582,0.3691,0.8511
243,0.4290,0.8440,0.2978,0.9362
244,0.3215,0.8652,0.2858,0.9149
245,0.3119,0.8511,0.2791,0.9149
246,0.4157,0.8298,0.2793,0.9149
247,0.4051,0.8511,0.2747,0.9362
248,0.3332,0.8369,0.3012,0.8936
249,0.3835,0.8794,0.3070,0.9149
250,0.3512,0.8440,0.3476,0.8723
251,0.3475,0.8298,0.3426,0.8723
252,0.2606,0.8723,0.3654,0.8511
253,0.3714,0.8298,0.3264,0.8511
254,0.4215,0.8298,0.3767,0.8511
255,0.2871,0.8582,0.3156,0.9362
256,0.3903,0.8440,0.2868,0.9362
257,0.3886,0.8085,0.3342,0.8511
258,0.3682,0.8511,0.3569,0.8298
259,0.3176,0.8511,0.3258,0.8511
260,0.2856,0.8723,0.3080,0.8723
261,0.3682,0.8369,0.3292,0.8511
262,0.3122,0.8369,0.3266,0.8936
263,0.3134,0.8582,0.3412,0.8298
264,0.3736,0.8227,0.3954,0.7872
265,0.3117,0.8298,0.2878,0.8723
266,0.3669,0.8298,0.2892,0.9149
267,0.3589,0.8652,0.3201,0.8723
268,0.4687,0.8511,0.3039,0.8723
269,0.4510,0.8582,0.2876,0.9149
270,0.3556,0.8511,0.2951,0.9149
271,0.3981,0.8440,0.2752,0.8936
272,0.3868,0.8298,0.2825,0.9362
273,0.3609,0.8511,0.2630,0.8936
274,0.2978,0.8582,0.2845,0.8723
275,0.3166,0.8652,0.2875,0.9149
276,0.2780,0.8582,0.2770,0.9362
277,0.3480,0.8156,0.3018,0.9362
278,0.4017,0.8511,0.2721,0.9362
279,0.3583,0.8511,0.3229,0.9149
280,0.4485,0.8582,0.3417,0.8298
