Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
144,0.5298,0.7626,0.5434,0.7240
145,0.5353,0.7446,0.5396,0.6989
146,0.4966,0.7518,0.6079,0.6452
147,0.5571,0.7614,0.5465,0.7061
148,0.4792,0.7494,0.5502,0.6953
149,0.5695,0.7182,0.5290,0.7670
150,0.5151,0.7554,0.5436,0.7240
151,0.5282,0.7278,0.5136,0.7276
152,0.5040,0.7362,0.5325,0.7204
153,0.5048,0.7398,0.5352,0.7348
154,0.4918,0.7446,0.5392,0.7240
155,0.5658,0.7314,0.5399,0.7276
156,0.5580,0.7434,0.5245,0.7384
157,0.5038,0.7518,0.5421,0.7312
158,0.4964,0.7386,0.5366,0.7276
159,0.4822,0.7506,0.5804,0.6989
160,0.4827,0.7554,0.5386,0.7240
161,0.5468,0.7422,0.5658,0.6846
162,0.4890,0.7422,0.5393,0.7133
163,0.4899,0.7410,0.5709,0.7240
164,0.4948,0.7674,0.5751,0.7204
165,0.5330,0.7614,0.5777,0.7168
166,0.5263,0.7698,0.5830,0.7204
167,0.5166,0.7494,0.5917,0.7025
168,0.4908,0.7542,0.5890,0.6703
169,0.4965,0.7458,0.5466,0.7168
170,0.4966,0.7530,0.5885,0.6703
171,0.5284,0.7542,0.5490,0.7168
172,0.5276,0.7506,0.5604,0.7168
173,0.5081,0.7482,0.5296,0.7563
174,0.5581,0.7518,0.5473,0.7527
175,0.5123,0.7386,0.5738,0.6738
176,0.5655,0.7578,0.5626,0.7348
177,0.5400,0.7350,0.5238,0.7240
178,0.5040,0.7494,0.5362,0.7384
179,0.5238,0.7578,0.5372,0.7240
180,0.4622,0.7482,0.5535,0.7204
181,0.4648,0.7638,0.5422,0.7240
182,0.4825,0.7554,0.5353,0.7384
183,0.4855,0.7686,0.5239,0.7348
184,0.5231,0.7686,0.5606,0.7384
185,0.5321,0.7578,0.5368,0.7276
186,0.5247,0.7638,0.5388,0.7097
187,0.4772,0.7542,0.5683,0.7204
188,0.5711,0.7578,0.5404,0.7384
189,0.4911,0.7626,0.5357,0.7348
190,0.5089,0.7578,0.5624,0.7097
191,0.4673,0.7686,0.5395,0.7240
192,0.4748,0.7626,0.5360,0.7599
193,0.4844,0.7446,0.5316,0.7455
194,0.5228,0.7626,0.5381,0.7240
195,0.4808,0.7734,0.5391,0.7240
196,0.4532,0.7578,0.5570,0.7240
197,0.5096,0.7686,0.5507,0.7276
198,0.5260,0.7638,0.5371,0.7419
199,0.4596,0.7698,0.5492,0.7204
200,0.4748,0.7422,0.5516,0.7133
201,0.4696,0.7770,0.5359,0.7312
202,0.5205,0.7626,0.5602,0.7312
203,0.4706,0.7734,0.5526,0.7491
204,0.5217,0.7662,0.5516,0.7384
205,0.4639,0.7722,0.5345,0.7312
206,0.5377,0.7674,0.5496,0.7168
207,0.5110,0.7818,0.5659,0.7061
208,0.5485,0.7662,0.5495,0.7455
209,0.4702,0.7650,0.6019,0.7276
210,0.4713,0.7458,0.5706,0.7168
211,0.4876,0.7626,0.5571,0.7527
212,0.5144,0.7842,0.5406,0.7168
213,0.5146,0.7890,0.5405,0.7384
214,0.4749,0.7830,0.6042,0.6882
215,0.4159,0.7830,0.5582,0.7097
216,0.4945,0.7758,0.5505,0.7168
217,0.4425,0.7794,0.5763,0.7419
218,0.4936,0.7806,0.5815,0.7348
219,0.4901,0.7758,0.5792,0.7133
220,0.4872,0.7578,0.5599,0.7204
221,0.4755,0.7902,0.5514,0.7491
222,0.4625,0.7866,0.5473,0.7025
223,0.4460,0.7638,0.5810,0.7312
224,0.4405,0.7698,0.5488,0.7419
225,0.4326,0.7842,0.5699,0.7061
226,0.4456,0.7830,0.5381,0.7419
227,0.4279,0.7854,0.5745,0.7419
228,0.5089,0.7770,0.6079,0.7168
229,0.5035,0.7878,0.5843,0.6918
230,0.4789,0.7878,0.6282,0.6918
231,0.4390,0.7890,0.5389,0.7384
232,0.4296,0.7818,0.5765,0.7168
233,0.4239,0.7914,0.5974,0.7061
234,0.4375,0.7914,0.5952,0.6953
235,0.4108,0.7962,0.5488,0.7240
236,0.4201,0.7950,0.5958,0.7097
237,0.5010,0.7962,0.5662,0.7419
238,0.4301,0.7830,0.6013,0.7133
239,0.5702,0.7362,0.6440,0.7455
240,0.5754,0.7422,0.5668,0.7348
241,0.5722,0.7386,0.5285,0.6953
242,0.6327,0.7002,0.6055,0.6918
243,0.5846,0.6739,0.5821,0.6953
244,0.6017,0.7302,0.5548,0.7097
245,0.6040,0.7194,0.6039,0.6989
246,0.5580,0.7278,0.5708,0.6953
247,0.5582,0.7614,0.5448,0.7348
248,0.5253,0.7326,0.5723,0.7097
249,0.5601,0.7482,0.5778,0.6989
250,0.5675,0.7494,0.5700,0.7133
251,0.5091,0.7266,0.5866,0.6989
252,0.5917,0.7338,0.5782,0.7097
253,0.4850,0.7614,0.5645,0.7097
254,0.5109,0.7410,0.5541,0.7312
255,0.5762,0.7542,0.5848,0.6846
256,0.4914,0.7614,0.6238,0.6559
257,0.4869,0.7458,0.6015,0.6559
258,0.4805,0.7638,0.5673,0.6953
259,0.4905,0.7506,0.5776,0.6810
260,0.4981,0.7602,0.5492,0.7097
261,0.5113,0.7386,0.5354,0.7097
262,0.4981,0.7554,0.5527,0.6882
263,0.5567,0.7482,0.5644,0.6703
264,0.5706,0.7002,0.6437,0.6380
265,0.5841,0.7242,0.6491,0.6487
266,0.5682,0.7014,0.5874,0.7133
267,0.5453,0.7146,0.5711,0.7025
268,0.5542,0.7446,0.5669,0.7276
269,0.5142,0.7338,0.6669,0.6738
270,0.5005,0.7458,0.6010,0.6989
