Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
144,1.3792,0.4933,1.5980,0.3467
145,1.4232,0.4822,1.6090,0.3533
146,1.3633,0.5378,1.6341,0.2867
147,1.3019,0.5267,1.6332,0.3200
148,1.4570,0.5311,1.6978,0.3467
149,1.3272,0.5511,1.5617,0.2867
150,1.2175,0.5000,1.6508,0.2867
151,1.3850,0.5289,1.6970,0.3000
152,1.3846,0.4911,1.8087,0.2733
153,1.5095,0.4644,1.6900,0.2933
154,1.4937,0.4756,1.6493,0.3267
155,1.3894,0.4644,1.6446,0.3533
156,1.5576,0.4467,1.6910,0.3733
157,1.5275,0.4200,1.8034,0.2467
158,1.4892,0.3822,1.7975,0.2733
159,1.6773,0.3711,1.8158,0.2667
160,1.5576,0.4333,1.7414,0.2933
161,1.4409,0.4178,1.7298,0.3000
162,1.5271,0.4356,1.7494,0.2667
163,1.4343,0.4578,1.7498,0.2733
164,1.5139,0.4511,1.7769,0.3133
165,1.4217,0.4333,1.7484,0.3000
166,1.4908,0.4800,1.7675,0.3000
167,1.4526,0.4178,1.7742,0.2867
168,1.5157,0.4644,1.7662,0.3067
169,1.4085,0.4622,1.6727,0.3200
170,1.3775,0.4667,1.6658,0.3333
171,1.4627,0.4778,1.6676,0.3200
172,1.3180,0.4911,1.6593,0.2800
173,1.3786,0.4889,1.6468,0.3200
174,1.3752,0.5200,1.6400,0.3200
175,1.2835,0.5200,1.6824,0.3200
176,1.3985,0.5067,1.7180,0.3133
177,1.4260,0.4889,1.6743,0.3333
178,1.3941,0.5067,1.6907,0.3133
179,1.3859,0.5089,1.6358,0.3400
180,1.3705,0.5000,1.6370,0.3200
181,1.3598,0.5044,1.6558,0.2933
182,1.3503,0.5356,1.7023,0.2867
183,1.3272,0.5044,1.6432,0.3467
184,1.2460,0.5267,1.6214,0.3800
185,1.3117,0.5111,1.6553,0.3400
186,1.3096,0.4978,1.6518,0.3000
187,1.3323,0.5111,1.6595,0.3333
188,1.4018,0.4844,1.6819,0.3533
189,1.2843,0.4667,1.7166,0.3400
190,1.2870,0.5156,1.6266,0.3733
191,1.3330,0.5444,1.6759,0.3067
192,1.3036,0.5289,1.6950,0.3133
193,1.1734,0.5756,1.6563,0.3667
194,1.4493,0.5000,1.6313,0.3467
195,1.3657,0.5578,1.5952,0.3333
196,1.1171,0.6022,1.6125,0.3267
197,1.3609,0.5667,1.5711,0.3867
198,1.2774,0.5689,1.5786,0.3733
199,1.3980,0.5267,1.7699,0.3400
200,1.3730,0.5267,1.7460,0.3200
201,1.1873,0.5178,1.6975,0.2933
202,1.3666,0.5733,1.5888,0.3533
203,1.2128,0.5933,1.5920,0.3600
204,1.2731,0.5711,1.6031,0.3933
205,1.2742,0.5511,1.6366,0.3267
